ComunidadID,PreguntaID,Pregunta,A,B,C,D
EX2022,103,La definición de Paratimia es:,Falta de acuerdo entre el contenido verbal y la expresión no verbal del individuo.,Falta de intensidad en la expresión afectiva.,"Respuesta emocional excesiva, inestable y fluctuante ante los estímulos.",Falta de respuesta ante estímulos con carga emocional.
EX2022,104,El dominio nueve de la NANDA (2021-2023) es:,Afrontamiento/tolerancia al estrés.,Sexualidad.,Principios vitales.,Seguridad/ protección.
EX2022,105,"Para la realización del Test clínico volumen- viscosidad (MECV-V), se utilizan tres viscosidades
entre las que NO se encuentra:",Néctar.,Pudding.,Miel.,Líquido.
EX2022,18,"106.- En el Miniexamen Cognitivo (MEC) de Lobo, un resultado de 22 puntos en un paciente
geriátrico nos indicaría:",Normalidad.,Deterioro cognitivo leve.,Deterioro cognitivo moderado.,Deterioro cognitivo grave.
EX2022,107,"Existen cinco momentos de la higiene de manos en la atención al paciente según la OMS. Señale
de los siguientes el INCORRECTO:",Antes de tocar al paciente.,Después de realizar una tarea limpia y aséptica.,Después del contacto con el entorno del paciente.,Después del riesgo de exposición a líquidos corporales.
EX2022,108,"¿Quién es el responsable de determinar el inicio y finalización de la toma de muestras de
colonización de un paciente según el Protocolo de Vigilancia, Prevención y Control de
Microorganismos Multirresistentes o de Especial Vigilancia Epidemiológica en el Entorno
Hospitalario del SES?",El médico responsable del paciente.,El/la Supervisor/a de la Unidad.,Servicio de Riesgos Laborales.,Servicio de Medicina Preventiva y Salud Pública.
EX2022,109,"El/la enfermero/a responsable de la coordinación de todo el proceso y de los servicios que una
persona y su familia necesitan a la hora de entrar en contacto con las organizaciones sanitarias es:",Enfermero/a de Atención Primaria.,Enfermero/a Clínica.,Enfermero/a Gestor/a de Casos.,Enfermero/a de Hospitalización.
EX2022,110,"En la gestión de residuos sanitarios, ¿a qué grupo pertenecen los residuos sanitarios sin riesgo
de infección?",Grupo I.,Grupo II.,Grupo III.,Grupo IV.
EX2022,111,"El Método Hanlon de clasificación de problemas mide los siguientes parámetros, EXCEPTO:",Magnitud.,Severidad o gravedad.,Equidad.,Factibilidad.
EX2022,19,"112.- La definición de “ciencia que estudia el envejecimiento y que involucra todos los aspectos de la
vida de una persona mayor incluyendo las funciones físicas, social, psicológica y espiritual”
corresponde a:",Geriatría.,Gerontología.,Ancianidad.,Senilidad.
EX2022,113,Las siglas SINASP se refiere a:,Sistema de notificación y aprendizaje para la seguridad del paciente.,Sistema de nomenclatura y análisis para la seguridad del paciente.,Sistema de nomenclatura y aprendizaje para la seguridad del paciente.,Sistema de notificación y análisis para la salud del paciente.
EX2022,114,"A nivel sanitario, la definición “Reuniones breves entre 5 y 10 minutos en los que participan
todos los profesionales involucrados en el cambio de turno donde se tratan aspectos de la seguridad
del paciente” se refiere a:",Triggers.,Indicadores de resultado.,Briefing,Brainstorming.
EX2022,115,Es la probabilidad de que un enfermo sea clasificado como tal por un test diagnóstico:,La sensibilidad.,La especificidad.,La aceptabilidad.,La factibilidad.
EX2022,116,"La definición de “Conjunto de recomendaciones desarrolladas de una forma sistemática, con el
objetivo de guiar a los profesionales en el proceso de toma de decisiones clínicas sobre qué
intervenciones sanitarias son más adecuadas en el abordaje de una condición clínica y en
circunstancias sanitarias concretas” corresponde a:",Guía de Práctica Clínica.,Vía Clínica.,Protocolo.,Plan de Cuidados
EX2022,117,"Si clasificamos el material según su peligrosidad infectiva, según la clasificación de
SPAULDING, ¿cuál de los siguientes materiales se considera crítico?",Aparatos de endoscopia rígido que penetran en cavidad no estéril.,Palas de laringoscopio.,Manguitos de tensión arterial.,Instrumental quirúrgico.
EX2022,20,"118.- ¿Qué tipo de prevención se realiza en un programa de prevención del tabaquismo en
adolescentes?",Prevención primaria.,Prevención secundaria.,Prevención terciaria.,Prevención cuaternaria.
EX2022,119,¿Cuál de los siguientes es un componente del paralenguaje?,La proxémica.,La kinesia.,La postura.,La entonación.
EX2022,120,¿Cuál de las siguientes escalas valora el equilibrio y la marcha?,Escala de Braden.,Escala de Tinetti.,Índice de Katz.,Escala de Lawton y Brody.
EX2022,121,Señale el tipo de investigación que presenta el mayor nivel de evidencia científica:,Metaanálisis de estudios experimentales.,Revisiones sistemáticas de métodos mixtos.,Estudios de correlación.,Opiniones de expertos.
EX2022,122,En la escala de Lawton y Brody (1969) NO se valora:,Ir a la compra.,Lavado de ropa.,Capacidad de utilizar el dinero.,Aseo personal.
EX2022,123,"El proceso de destrucción y eliminación de todos los microorganismos tanto patógenos como no
patógenos y sus formas de resistencia (esporas) sobre objetos inanimados, es:",Desinfección.,Esterilización.,Saneamiento.,Asepsia.
EX2022,124,"El modelo de comunicación profesional-paciente que se centra en el paciente y lo implica en los
cuidados, es:",Modelo moralizador.,Modelo paternal.,Modelo complaciente.,Modelo cooperativo.
EX2022,21,125.- ¿Cuál de las siguientes NO es una cualidad de un buen comunicador en la entrevista clínica?,Respeto.,Empatía.,Moralizador.,Concreción.
EX2022,126,Los niveles de evidencia científica que gradúa la escala GRADE son:,"Alta, moderada, baja y muy baja.","A, B, C y D.","I, II y III.","Fuerte, moderada y débil."
EX2022,127,"En el ámbito neurológico a la incapacidad de expresar por escrito las ideas y pensamientos se
le denomina:",Agrafia.,Ataxia.,Agnosia.,Apraxia.
EX2022,128,¿Quién realiza las denegaciones de la prestación de ayuda para morir?,El médico responsable.,La Comisión de Garantía y Evaluación.,Consejo Interterritorial del Sistema Nacional de Salud.,El médico consultor.
EX2022,129,"En el análisis de situación DAFO de seguridad de pacientes en la Comunidad Autónoma de
Extremadura NO tenemos en cuenta:",Debilidades.,Fortalezas.,Amenazas.,Opciones.
EX2022,130,¿En qué tipo de cirugía utilizaríamos la posición de Kraske?,Cirugía craneal.,Cirugía de columna.,Cirugía perianal y sacra.,Cirugía ginecológica.
EX2022,22,"131.- El metaparadigma enfermero es el conjunto de conceptos básicos que conforman el marco
conceptual de la profesión enfermera entre los que NO se encuentran:",Cuidados de Enfermería.,Salud.,Genética.,Persona.
EX2022,132,El uso de ácidos grasos Hiperoxigenados está indicado en todos estos casos Excepto:,En la prevención de las úlceras diabética.,En la prevención de las úlceras vasculares y por presión (UPP).,"En el tratamiento de las UPP en fase inicial del proceso destructivo, en el estadio I.","En el tratamiento de UPP con lesiones costrosas, y en presencia de esfacelos."
EX2022,23,"RESERVA:
1.- Tal y como se establece en el Decreto 221/2008, de 24 de octubre, por el que se aprueban los
Estatutos del Organismo Autónomo Servicio Extremeño de Salud (SES). ¿Cuál de los siguientes es
un órgano de coordinación del mismo?:",El Consejo de Dirección.,La Secretaría General.,El Consejo General.,La Dirección Gerencia.
EX2022,2,"De conformidad con lo dispuesto en la Ley 8/2011, de 23 de marzo, de Igualdad entre Mujeres y
Hombres y contra la Violencia de Género en Extremadura, la situación en que la aplicación de una
disposición, criterio o práctica aparentemente neutros pone a las personas de un sexo en desventaja
particular con respecto a las personas del otro, salvo que la aplicación de dicha disposición, criterio
o práctica pueda justificarse objetivamente en atención a una finalidad legítima, y que los medios
para alcanzar dicha finalidad sean necesarios y adecuados, se entiende que es:",Discriminación directa.,Discriminación indirecta.,Acoso sexual.,Acoso por razón de sexo.
EX2022,3,"La Estrategia “Salud 2020” de la OMS, presenta como objetivos estratégicos, mejorar la salud de
la población y mejorar el liderazgo y la gobernanza participativa para la salud; y propone áreas
prioritarias para la acción, que son asumidas por el Plan de Salud de Extremadura, entre las cuales
nos encontramos:",Fortalecer los sistemas de salud centrados en las instituciones y la capacitación en salud público-privada.,"La mejora del medio ambiente y del medio laboral, y/o la seguridad alimentaria.",Crear entornos de autonomía y autofinanciación de comunidades resilientes.,Invertir en salud con un abordaje de curso de vida y de empoderamiento de la población.
EX2022,4,"En lo referente a las normas comunes en el ejercicio de la profesión, estando a los dispuesto al
Código Deontológico de la Enfermería.","La Enfermera/o no debe aceptar el cumplimiento de una responsabilidad que no sea de su competencia,
en demérito del cumplimiento de sus propias funciones, en algunos casos.","La enfermera/o debe solicitar, aun no siendo necesario, la colaboración de los miembros del equipo de
salud, de forma que asegure al público un servicio de mejor calidad.","La Enfermera/o garantizará y llevará a cabo un tratamiento correcto y adecuado a todas las personas que
lo necesiten, dependiendo de cual pueda ser el padecimiento, edad o circunstancias de dichas personas.","Será responsabilidad de la Enfermera/o actualizar constantemente sus conocimientos personales, con el
fin de evitar actuaciones que pueden ocasionar la pérdida de salud o de vida de las personas que atiende."
EX2022,24,"5.-Paciente con hipocalcemia (nivel de calcio sérico bajo) en el examen físico presenta los siguientes
signos y síntomas. Señale la respuesta incorrecta:",Signo de chovostek positivo.,Signo de Trousseau positivo.,Edema pulmonar.,Laringoespasmo.
EX2022,6,"En el ámbito del diagnóstico diferencial de la gestación. ¿Cuál de los siguientes es un cambio
subjetivo?",Signo de Goodell.,Amenorrea.,Dilatación del abdomen.,Cloasma.
EX2022,7,"El objetivo general de los PAI es elevar el grado de bienestar biológico, psicológico y social de las
personas con enfermedades crónicas a través de un modelo de atención integral y centrado en sus
necesidades. Entre los objetivos específicos se encuentran, entre otros:",Fomentar la participación del paciente informado en la toma de decisiones y evitando los autocuidados.,"Aumentar la variabilidad clínica, basando la toma de decisiones en la mejor evidencia.",Realizar un diagnóstico temprano de la enfermedad.,Promover la atención estrictamente individualizada entre niveles asistenciales.
EX2022,8,"NO es un Criterio Menor para la valoración de candidatos a la inclusión en el Proceso Asistencial
del Paciente Crónico Complejo de Extremadura:",Elevado riesgo de descompensaciones basado en la valoración clínica.,Problema social que condiciona la salud del paciente.,Elevado consumo de recursos asistenciales.,Comorbilidad con trastorno mental grave que condiciona el pronóstico de otras enfermedades crónicas.
EX2022,9,"Se define como el defecto genético monogénico en la función de las células beta, que se manifiesta
por una secreción inadecuada de insulina, no estando afectado, o solo mínimamente su función y que
ocurre en niños o adultos jóvenes:",Diabetes tipo MODY.,Diabetes tipo LADA.,Diabetes tipo I.,Diabetes gestacional.
EX2022,10,"Según la fórmula de Parkland que se aplica en el paciente quemado, la reposición de líquidos en
las primeras 24 horas debe ser:",4ml x peso (kg) x superficie corporal quemada (%).,8ml x peso (kg) x superficie corporal quemada (%).,4ml x altura (m) x superficie corporal quemada (%).,8ml x altura (m) x superficie corporal quemada (%).
GA202301,1,"Non abra nin lea o interior deste caderno ata que se lle indique.

2.- Esta proba consiste nun cuestionario non eliminatorio sobre o contido da
parte comun do programa, de 10 preguntas tipo test con 2 de reserva, que
deberan ser contestadas a continuacién do recadro “Comun” entre os numeros C1
e C12, da ""FOLLA DE RESPOSTAS"".

3.- O tempo total de realizacién do exercicio, é de 15 minutos.

4.-Todas as preguntas tefien catro respostas alternativas, sendo unha a correcta.
As respostas correctas sumardn 0,50 puntos, as non contestadas non teran
valoracién algunha e as contestadas erroneamente restaran 0,125 puntos.

5.- Comprobe sempre que 0 numero de resposta que sinale na ""FOLLA DE
RESPOSTAS"" é 0 que corresponde ao numero da pregunta do cuestionario.

6.- Este cuestionario debe utilizarse na sua totalidade como borrador das
respostas elixidas, para non marcar unha resposta ata estar totalmente seguro/a.

7.- A resposta correcta marcarase cun X ben feito dentro dos limites do recadro.
De ter que anular algunha resposta, o recadro da resposta que se marcou
incorrectamente ten que encherse por completo.

Unha vez que se anule, xa_non podera recuperarse de novo dita opcién de

resposta.

8.- Ao rematar o seu exercicio, coloque este cuestionario no chan e espere as
indicaciéns para realizar a continuacién 0 seguinte exame, en unidade de acto.
Cando finalice todos os exercicios debera entregar a “FOLLA DE RESPOSTAS"" no
lugar que lle indique a organizacién, onde lle entregardn a Ultima folla
autocopiativa. Ao abandonar o recinto NON podera levar ningGn cuestionario de
preguntas. O Servizo Galego de Saude facilitaralle 0 acceso aos mesmos a través
da paxina web: www.sergas.es, logo de finalizados os tempos de exame.

OS41V9 Na SINVXS

LEA DETIDAMENTE AS INSTRUCIONS
QUE FIGURAN NO REVERSO DA FOLLA DE RESPOSTAS
PARA O SEU CORRECTO ENCHEMENTO

0017 102533278341 1600100638221716655585743

OPE 2022 Enfermero/a - Ejercicio Comun

1. Atendendo ao establecido no Estatuto de Autonomia de Galicia, sinale a opcidn incorrecta, respecto do
Parlamento:",O Parlamento sera elixido por un prazo de cinco anos,O Parlamento de Galicia é inviolable,O Parlamento esta constituido por Deputados elixidos por sufraxio universal,"O Parlamento elixira, de entre os seus membros, un Presidente"
